Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
0,1986,61,0,-7827,85,0,1986,61,0
1,1986,61,0,-3833,059,0,1986,61,0
2,2151,023,0,-1023,966,0,2151,023,0
3,3057,641,0,-248,027,0,3057,641,0
4,3307,957,0,1254,444,0,3307,957,0
5,3287,954,0,76,50081,0,3307,957,0
6,3287,954,0,2154,369,0,3307,957,0
7,4257,506,0,2203,559,0,4257,506,0
8,4257,506,0,1998,064,0,4257,506,0
9,5448,111,0,2365,519,0,5448,111,0
10,5448,111,0,2365,519,0,5448,111,0

