Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
0,7,912972,0,-7764,175,0,7,912972,0
1,10,59513,0,-4201,307,0,10,59513,0
2,10,59513,0,-4190,25,0,10,59513,0
3,11,5319,0,-1752,684,0,11,5319,0
4,12,66407,0,-845,5366,0,12,66407,0
5,12,66407,0,-2622,425,0,12,66407,0
6,16,14799,0,-1225,335,0,16,14799,0
7,19,72978,0,-1093,507,0,19,72978,0
8,19,72739,0,-153,8466,0,19,72739,0
9,19,7268,0,-1922,145,0,19,7268,0
10,19,7268,0,-1922,145,0,19,7268,0

