Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
0,6749,074,0,5389,416,0,6749,074,0
1,6979,686,0,3905,382,0,6979,686,0
2,7129,648,0,5184,339,0,7129,648,0
3,7039,117,0,4655,572,0,7129,648,0
4,7119,649,0,3366,211,0,7129,648,0
5,7019,647,0,5546,779,0,7129,648,0
6,7069,649,0,4630,889,0,7129,648,0
7,7219,716,0,4322,39,0,7219,716,0
8,7209,716,0,5279,338,0,7219,716,0
9,7319,685,0,5065,809,0,7319,685,0
10,7319,685,0,5065,809,0,7319,685,0

