Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
0,7339,611,0,5698,376,0,7339,611,0
1,7339,612,0,4470,389,0,7339,612,0
2,7429,331,0,5911,819,0,7429,331,0
3,7429,331,0,4679,516,0,7429,331,0
4,7549,355,0,4018,113,0,7549,355,0
5,7549,355,0,5823,692,0,7549,355,0
6,7549,355,0,4936,594,0,7549,355,0
7,7549,355,0,3862,189,0,7549,355,0
8,8009,811,0,5512,346,0,8009,811,0
9,8049,9,0,4661,267,0,8049,9,0
10,8049,9,0,4661,267,0,8049,9,0

