Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
0,1986,61,0,-7651,87,0,1986,61,0
1,1986,61,0,-3830,557,0,1986,61,0
2,2130,996,0,-1040,967,0,2130,996,0
3,3057,641,0,-260,016,0,3057,641,0
4,3287,954,0,1255,944,0,3287,954,0
5,3287,954,0,73,00263,0,3287,954,0
6,3287,954,0,2157,372,0,3287,954,0
7,4247,502,0,2181,555,0,4247,502,0
8,4247,502,0,2013,061,0,4247,502,0
9,5448,11,0,2412,521,0,5448,11,0
10,5448,11,0,2412,521,0,5448,11,0

