Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
0,1986,61,0,-7825,813,0,1986,61,0
1,1986,61,0,-3831,559,0,1986,61,0
2,2241,012,0,-1034,464,0,2241,012,0
3,3057,64,0,-255,5166,0,3057,64,0
4,3277,955,0,1256,948,0,3277,955,0
5,3307,953,0,78,50462,0,3307,953,0
6,3298,521,0,2142,87,0,3307,953,0
7,4247,503,0,2193,364,0,4247,503,0
8,4247,503,0,1985,922,0,4247,503,0
9,5448,112,0,2398,021,0,5448,112,0
10,5448,112,0,2398,021,0,5448,112,0

